taskName,database,query,start,end,time,threads,status,cleanCache,mixed,orientdbCpu,orientdbPod,minioPod
task1709224929566,testSF30,Q8,1709224929568,1709225096544,166976,75,failed,false,true,16,3,3
task1709224929566,testSF30,Q8,1709224929569,1709225096806,167237,75,failed,false,true,16,3,3
task1709224929566,testSF10,Q9,1709224929581,1709225099897,170316,75,failed,false,true,16,3,3
task1709224929566,testSF10,Q4,1709224929581,1709225107586,178005,75,success,false,true,16,3,3
task1709224929566,testSF10,Q9,1709224929580,1709225108723,179143,75,failed,false,true,16,3,3
task1709224929566,testSF30,Q1,1709224929581,1709225117168,187587,75,success,false,true,16,3,3
task1709224929566,testSF30,Q1,1709224929577,1709225117327,187750,75,success,false,true,16,3,3
task1709224929566,testSF30,Q1,1709224929580,1709225117451,187871,75,success,false,true,16,3,3
task1709224929566,testSF10,Q1,1709224929580,1709225124197,194617,75,success,false,true,16,3,3
task1709224929566,testSF30,Q3,1709224929580,1709225126711,197131,75,success,false,true,16,3,3
task1709224929566,testSF30,Q3,1709224929580,1709225126970,197390,75,success,false,true,16,3,3
task1709225243241,test,Q9,1709225243243,1709225250152,6909,1,success,false,true,16,3,3
task1709225926150,test,Q8,1709225926152,1709225928753,2601,1,success,false,true,16,3,3
task1709225936212,test,Q7,1709225936214,1709225940393,4179,1,success,false,true,16,3,3
task1709226026399,test,Q3,1709226026412,1709226027296,884,267,success,false,true,16,3,3
task1709226026399,testSF30,Q5,1709226026418,1709226028284,1866,267,success,false,true,16,3,3
task1709226026399,test,Q8,1709226026422,1709226028791,2369,267,success,false,true,16,3,3
task1709226026399,test,Q3,1709226026424,1709226029063,2639,267,success,false,true,16,3,3
task1709226026399,test,Q8,1709226026432,1709226029099,2667,267,success,false,true,16,3,3
task1709226026399,test,Q3,1709226026420,1709226031409,4989,267,success,false,true,16,3,3
task1709226026399,test,Q8,1709226026425,1709226033640,7215,267,success,false,true,16,3,3
task1709226026399,test,Q3,1709226026433,1709226034952,8519,267,success,false,true,16,3,3
task1709226026399,test,Q7,1709226026424,1709226036227,9803,267,success,false,true,16,3,3
task1709226026399,test,Q9,1709226026402,1709226037914,11512,267,success,false,true,16,3,3
task1709226026399,test,Q8,1709226026430,1709226038601,12171,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026433,1709226039489,13056,267,success,false,true,16,3,3
task1709226026399,testSF10,Q3,1709226026405,1709226043520,17115,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026410,1709226045058,18648,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026428,1709226045741,19313,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026439,1709226046005,19566,267,success,false,true,16,3,3
task1709226026399,testSF30,Q7,1709226026412,1709226046950,20538,267,success,false,true,16,3,3
task1709226026399,test,Q1,1709226026412,1709226047085,20673,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026429,1709226050830,24401,267,success,false,true,16,3,3
task1709226026399,test,Q2,1709226026421,1709226050860,24439,267,success,false,true,16,3,3
task1709226026399,testSF10,Q2,1709226026437,1709226053779,27342,267,success,false,true,16,3,3
task1709226026399,test,Q1,1709226026433,1709226053834,27401,267,success,false,true,16,3,3
task1709226026399,testSF10,Q2,1709226026431,1709226056790,30359,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026409,1709226078562,52153,267,success,false,true,16,3,3
task1709226026399,test,Q1,1709226026422,1709226080561,54139,267,success,false,true,16,3,3
task1709226026399,testSF10,Q7,1709226026439,1709226084773,58334,267,success,false,true,16,3,3
task1709226026399,testSF30,Q3,1709226026414,1709226085534,59120,267,success,false,true,16,3,3
task1709226026399,testSF30,Q1,1709226026426,1709226089033,62607,267,success,false,true,16,3,3
task1709226026399,testSF10,Q8,1709226026410,1709226092307,65897,267,success,false,true,16,3,3
task1709226026399,testSF10,Q8,1709226026404,1709226092488,66084,267,success,false,true,16,3,3
task1709226026399,testSF10,Q8,1709226026428,1709226093401,66973,267,success,false,true,16,3,3
task1709226026399,testSF10,Q1,1709226026413,1709226093472,67059,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026403,1709226093563,67160,267,success,false,true,16,3,3
task1709226026399,test,Q6,1709226026415,1709226093593,67178,267,success,false,true,16,3,3
